Id,SalePrice
1617,93408.80794651675
1618,128755.94672659192
1619,139569.68545493236
1620,161773.65189493878
1621,136633.85848421484
1622,143460.22715537227
1623,277001.7620901051
1624,208229.74456368445
1625,119891.76352667685
1626,163075.24267222965
1627,189620.84458774573
1628,276455.22168835835
1629,178668.73239797688
1630,363903.4172600775
1631,224268.1780072559
1632,244063.79118090318
1633,171981.2657315778
1634,188528.00368099657
1635,176388.38082695627
1636,153581.51536439784
1637,205702.59297672266
1638,184061.12482592667
1639,185316.73503520287
1640,254835.43486205317
1641,175456.51713344504
1642,237997.44295696457
1643,217610.8183293372
1644,233070.6494925189
1645,198622.10916538865
1646,161609.3514646835
1647,154829.63746110804
1648,131801.27415298476
1649,140942.5214105928
1650,117678.51102012795
1651,120131.17059953848
1652,96244.59434128398
1653,101076.25688925499
1654,144297.81763541794
1655,141304.85330279142
1656,143541.4396515679
1657,151619.47243909718
1658,145937.73412742445
1659,120519.27235285383
1660,154495.51573994386
1661,443290.35115957435
1662,405112.1351517759
1663,377669.38815203134
1664,403653.06178408937
1665,316226.125242727
1666,322822.6400120204
1667,358561.9453982911
1668,341170.95370172604
1669,292679.7711027704
1670,354003.46966710687
1671,265327.75615026377
1672,465319.57155084587
1673,290953.98884289124
1674,243554.1393071797
1675,190600.79213926822
1676,191728.1215543959
1677,228592.06566651983
1678,462841.39104946784
1679,393784.03883225046
1680,357242.3357154266
1681,250513.0468820385
1682,299582.207112543
1683,177619.53672642054
1684,173813.80551972758
1685,170656.15841243317
1686,166075.10841962777
1687,169760.56460799725
1688,189079.6599800105
1689,197478.69573495066
1690,192391.72796203438
1691,184658.7044727123
1692,265457.219527126
1693,170203.37399174168
1694,184782.6300354953
1695,166070.33589647248
1696,272535.9292732658
1697,173623.22816435914
1698,357332.937131764
1699,326700.8715338923
1700,251200.88347156963
1701,272015.3464218661
1702,249543.73689873895
1703,250149.02941061015
1704,282490.70283586095
1705,237737.32896976214
1706,391909.1349362206
1707,218121.71304119195
1708,212187.61643040052
1709,277901.6076466352
1710,220746.95006341903
1711,271750.0132957445
1712,261395.7107639033
1713,276701.9382733639
1714,225174.06815335204
1715,209476.8077764166
1716,183086.96660197846
1717,174981.65608407918
1718,135076.86779322816
1719,204082.09841698708
1720,239262.15076873597
1721,164006.6007238255
1722,126689.94711047092
1723,156162.21922417072
1724,214512.0631576219
1725,241012.63844112502
1726,184437.22088472184
1727,157482.9890554965
1728,168763.7232091111
1729,170426.81849083013
1730,155115.97854365627
1731,120710.402963385
1732,130698.93255790572
1733,117485.0314052548
1734,124411.1075877961
1735,125074.90768362432
1736,113891.05493299599
1737,312566.4314729719
1738,242031.38432643472
1739,254543.08620314146
1740,229921.3376826163
1741,197449.29894746625
1742,173149.1170644172
1743,174862.31094680305
1744,317990.80065859563
1745,222825.7233476091
1746,174573.92874180607
1747,218207.06937350368
1748,225450.95372172495
1749,152992.3949039882
1750,130176.97017876594
1751,239830.30313363048
1752,121985.7971764485
1753,146521.6880114157
1754,189789.66284231594
1755,171682.70808456765
1756,133471.61730038674
1757,122202.18486944221
1758,147091.28265367143
1759,161876.51002481312
1760,162715.85622796425
1761,144296.78241344908
1762,179305.00427695515
1763,172987.4531380739
1764,116387.72986303027
1765,152869.77966691964
1766,176501.4950607272
1767,217427.51398349777
1768,147903.75677863753
1769,174767.22076252173
1770,149639.4173649841
1771,127200.32216779607
1772,135190.86055374224
1773,132707.64151751046
1774,135769.3509498884
1775,141264.2415526299
1776,130490.31792511255
1777,112535.2005984806
1778,137935.40653559682
1779,120789.31206551466
1780,174185.59984991245
1781,128490.1311843643
1782,88742.16546865704
1783,150211.05115146202
1784,108682.95494930695
1785,122018.21699403304
1786,140057.74593204103
1787,159151.79814593098
1788,53601.24974555983
1789,96635.96437531157
1790,75415.94048091379
1791,178350.51545751572
1792,161028.338673727
1793,131770.1512444373
1794,149696.7533654162
1795,134658.85585489596
1796,122523.40915343471
1797,116644.68783002198
1798,121698.73147912772
1799,111730.69304743201
1800,133132.41358728797
1801,132924.24899596092
1802,122987.44945079321
1803,145406.41968948985
1804,140672.32608026927
1805,135344.36542097348
1806,119877.30872492355
1807,131565.79556416173
1808,119920.45420783573
1809,122840.3496845854
1810,147799.26359126496
1811,98378.96321706001
1812,98811.94723486433
1813,124851.50273815093
1814,96969.80494049356
1815,53480.70363097768
1816,96475.53579235016
1817,107522.49979817122
1818,152329.3661443123
1819,126464.13054903166
1820,49189.004708020715
1821,109915.49953781893
1822,143822.72856950935
1823,45087.787120165725
1824,129636.87917175853
1825,137136.79501027442
1826,107083.99357148737
1827,101531.63989782709
1828,142159.80813046463
1829,119289.57282202654
1830,150250.7568735303
1831,141054.38101477374
1832,71142.63860437948
1833,145343.85281445607
1834,119762.01207873615
1835,124364.10188695497
1836,128459.34201348957
1837,92251.62372837597
1838,130548.23725618592
1839,96034.72078863978
1840,167286.2584042424
1841,147479.5324644911
1842,87323.66771554775
1843,130361.28277370837
1844,140153.77037204686
1845,141539.0339612364
1846,151138.2213577374
1847,165233.16581646688
1848,56542.75862446831
1849,107731.95316044337
1850,117050.52657552378
1851,149012.3643494558
1852,123982.19923506607
1853,127433.33000579952
1854,166760.46998124736
1855,145726.45183530974
1856,214476.54404761526
1857,137225.3737025605
1858,141283.31589286515
1859,118554.38043587029
1860,151461.8651046122
1861,117761.29646326085
1862,317736.18550238473
1863,301429.0664794698
1864,301894.74198041484
1865,332581.3249554404
1866,338003.35224360356
1867,232269.91087150457
1868,295937.37939243024
1869,207316.37877695673
1870,231452.9099769816
1871,252583.74296048642
1872,170503.66724941978
1873,244887.18656694546
1874,145789.97852370693
1875,196138.38494354833
1876,199004.87779136503
1877,211981.86118531888
1878,200966.59919294342
1879,129964.90946549202
1880,132824.00455910747
1881,246864.02793482377
1882,246095.79795742192
1883,187091.3180289087
1884,208706.74559928512
1885,240123.2526032065
1886,293819.4641942292
1887,208247.32800708932
1888,274076.76537495386
1889,163634.13322915917
1890,119490.01341332938
1891,132207.5378622537
1892,97085.91419664866
1893,133062.76705194722
1894,127353.61994313476
1895,133005.67800437714
1896,126179.76331001772
1897,119911.52494192729
1898,110733.85568949893
1899,153746.95525266233
1900,146180.50832316015
1901,178217.48002755133
1902,149528.25555540333
1903,221619.39773532152
1904,144766.6654139551
1905,203012.28786259348
1906,155573.5005493915
1907,199224.78585070482
1908,109920.73348233663
1909,131664.18355465235
1910,117578.16105480705
1911,214950.50643175995
1912,316420.767698976
1913,138213.96720932718
1914,58350.361964372365
1915,325051.26631005114
1916,67843.5540292525
1917,243940.43975206465
1918,140967.40551092452
1919,174323.89046138176
1920,147765.47072407746
1921,422938.48927269713
1922,316944.9319341667
1923,220465.65989642488
1924,232818.29957635404
1925,193706.76381232453
1926,402892.9718527829
1927,130632.60147919091
1928,156322.1798986412
1929,126982.61598896225
1930,131161.223160919
1931,146090.29724326765
1932,140598.44653789804
1933,182673.61695437614
1934,180846.24318436004
1935,174095.45564275404
1936,193033.07104888067
1937,185261.70242633673
1938,174389.01902189897
1939,245917.90898932493
1940,185224.48784376972
1941,172280.61840027338
1942,187335.60594765245
1943,211915.5753936259
1944,373912.0701280689
1945,404446.7801844207
1946,135384.60522495752
1947,306854.3391784629
1948,168712.26208206697
1949,251837.98092432006
1950,189466.83931737905
1951,236972.21920432834
1952,214464.65144985393
1953,172277.24984723004
1954,178782.75147531892
1955,136062.32384905007
1956,284579.83429123805
1957,151486.00170986677
1958,304429.5851666647
1959,139425.96968003194
1960,116539.72149395043
1961,124488.49232258648
1962,95795.42190358398
1963,103941.3415455025
1964,113131.23674283363
1965,147198.67421599047
1966,136266.2061532181
1967,294092.599827268
1968,455141.703170516
1969,412366.6042603294
1970,438526.1160229478
1971,476804.15094290406
1972,394540.47261672147
1973,266680.7238048385
1974,329668.20772653946
1975,412206.7456892901
1976,271265.11101899354
1977,349704.46577093063
1978,360968.94262854516
1979,328905.1612048426
1980,206339.2631947356
1981,347754.4233169383
1982,225256.126855093
1983,205696.22396671455
1984,167717.5085965001
1985,222744.8229175141
1986,212393.5280982538
1987,180633.67248528113
1988,176750.7599301606
1989,193074.37107702723
1990,212679.84843471812
1991,241973.97792009823
1992,216476.4906780001
1993,167236.91695701415
1994,230109.28577872927
1995,186268.847074761
1996,254780.85937485236
1997,311454.96810751705
1998,336391.3203185483
1999,273769.7172963822
2000,317113.0353754569
2001,273258.3490378246
2002,247041.41549922962
2003,258858.29608074407
2004,273145.967492151
2005,217798.08454323857
2006,226025.0228870758
2007,253447.05902507177
2008,218558.3532031758
2009,199500.2039384784
2010,190882.45097204947
2011,140657.0313482322
2012,175609.47739525427
2013,181670.98248310332
2014,185051.0873835186
2015,207469.6480267313
2016,197296.5826183271
2017,194957.32091093893
2018,119723.72169292992
2019,134851.12713887595
2020,109042.28110826455
2021,105582.33768231006
2022,185713.77319284278
2023,150118.71917344947
2024,258181.51153112945
2025,365645.53988535854
2026,175269.1575565644
2027,161909.46704668846
2028,148120.52385098656
2029,173538.7321533055
2030,273569.52328646136
2031,236993.48091919353
2032,253817.78603301937
2033,259164.55781788222
2034,170037.63685244886
2035,225105.27676163355
2036,193523.92716975577
2037,199492.31806400808
2038,301418.64292418596
2039,223003.09082291217
2040,265053.57956310594
2041,306112.6816674627
2042,208363.9356286191
2043,176530.1445138956
2044,166197.0016704943
2045,214182.6871519224
2046,143888.81287819432
2047,149505.12617466983
2048,140755.28516230965
2049,139736.87909610564
2050,176238.93962371166
2051,102782.36157664434
2052,130238.69073742852
2053,148256.62716386723
2054,86623.88653074036
2055,155567.28975020009
2056,142849.9476798275
2057,115881.12147664238
2058,215694.1685346175
2059,135825.37968546952
2060,174817.9419653846
2061,172820.21024034574
2062,132391.79427337376
2063,117498.80261975974
2064,148977.15397468553
2065,120149.77735733008
2066,160277.35628956513
2067,113960.34132530513
2068,137594.89844771926
2069,92716.31858625465
2070,118749.07895093039
2071,95268.3537734351
2072,136025.5125107419
2073,135653.24503862704
2074,182716.81574194497
2075,144657.50352809182
2076,122490.54576178755
2077,159936.09499531452
2078,131077.76965618046
2079,133612.7405994089
2080,120120.4315232264
2081,128968.5548427477
2082,125888.16551849568
2083,147131.81348824632
2084,112856.7989148537
2085,123575.38494947834
2086,114268.20575055915
2087,122155.0028786468
2088,95295.73307018612
2089,75903.4424116924
2090,123926.04978105362
2091,118528.7125349443
2092,125821.98928361197
2093,114488.1550283155
2094,109200.5638305666
2095,150353.61158564192
2096,79722.29810227733
2097,96588.10480240568
2098,149125.6727954016
2099,53259.33166719281
2100,74935.52603696431
2101,115664.33941069646
2102,121963.29599906606
2103,107344.56825782832
2104,135184.33782687978
2105,127727.98911996376
2106,68652.74829395083
2107,208533.836523654
2108,117702.29667141354
2109,115709.93915567509
2110,128669.73257811776
2111,136245.38125460615
2112,143374.67902143387
2113,121765.74135102022
2114,117287.25659212185
2115,166010.37253101383
2116,115922.398731924
2117,153604.94203671915
2118,125177.82032999204
2119,113160.32497476556
2120,114135.07244556048
2121,91650.2060663191
2122,118807.46903575127
2123,81895.90660836102
2124,158098.41068752576
2125,124938.76776132699
2126,149380.68534623034
2127,156204.67380762828
2128,124343.5709902478
2129,93525.95458587975
2130,145895.0816440262
2131,133133.1199857725
2132,118416.44245362938
2133,124739.57718186332
2134,126598.9780075788
2135,94054.07662296122
2136,79366.11087394725
2137,108001.1501846229
2138,133423.9081901917
2139,154199.29953029758
2140,142194.34031018426
2141,151648.85490311694
2142,128780.3467279979
2143,149775.0454197444
2144,118388.33439226027
2145,137594.6593481359
2146,173743.97753006453
2147,140240.63042996745
2148,137348.10629589568
2149,151933.5101143612
2150,242004.36229340016
2151,113496.22013266859
2152,165974.8801566972
2153,163821.98341048366
2154,108294.39260328136
2155,138217.08386779705
2156,272476.95058247814
2157,231763.48987331818
2158,239295.12817688563
2159,203189.0908698661
2160,173009.49326788532
2161,240290.14026243513
2162,385615.9748103118
2163,353376.7597127405
2164,248584.74239319918
2165,209744.909865888
2166,152597.77299178307
2167,216641.69474102373
2168,202455.99867253532
2169,198681.91052157714
2170,219962.51066117437
2171,156510.62484871407
2172,132251.1214769935
2173,168112.28412188392
2174,222519.44425240086
2175,297969.3576982722
2176,327668.4976083506
2177,237801.1219290883
2178,211284.68508614335
2179,140471.0429229839
2180,228148.57137274687
2181,187584.85771295658
2182,221186.58447597368
2183,189791.51197274617
2184,120989.34853352286
2185,120680.52505840769
2186,147646.3510777741
2187,150800.188266195
2188,153648.40049193925
2189,276421.38968144136
2190,80872.74258490179
2191,80107.5024571614
2192,94181.99283803
2193,106759.29836510253
2194,101093.52655349743
2195,105786.11144213795
2196,99414.35208498656
2197,116662.27149566734
2198,161760.16422915156
2199,189543.026394991
2200,153117.46113510715
2201,144187.62102889025
2202,220183.9015172802
2203,136201.7647037354
2204,183856.4110714281
2205,119122.5215242213
2206,149758.57377268595
2207,217485.06087012176
2208,266206.93096174655
2209,255554.1583440722
2210,118455.9841995249
2211,113071.45424694249
2212,121045.38077459054
2213,108582.24403124122
2214,135533.08427356317
2215,99381.90266510198
2216,152295.4561741161
2217,70075.14706275657
2218,65420.8490000864
2219,61157.44050859976
2220,59994.620912344995
2221,326537.34513224004
2222,281795.2357103775
2223,306228.08975283394
2224,212081.8688402384
2225,119713.81416692284
2226,184930.15312360047
2227,198171.63467258748
2228,267737.1024529787
2229,257016.1584098461
2230,157203.454234377
2231,214750.85960960822
2232,183877.21773739412
2233,171987.77103192877
2234,236475.28873344118
2235,216531.9097929347
2236,263910.85060662497
2237,328944.68440597615
2238,201735.84973456812
2239,105454.50630808825
2240,159878.04067900282
2241,163926.9807676203
2242,125422.9538056474
2243,125147.70709787386
2244,103957.12576710105
2245,104509.64215257997
2246,140872.63471332347
2247,108684.78644160322
2248,123151.4548675386
2249,122076.22353688681
2250,132328.19944712083
2251,93616.60334233301
2252,171140.83043127463
2253,155499.88778579523
2254,178959.0065701664
2255,186825.89519061503
2256,177200.3733377191
2257,210418.49432186864
2258,162782.03001350327
2259,182497.36225908183
2260,154741.78178092546
2261,188725.42617647746
2262,205408.21382081296
2263,385170.53489575227
2264,467094.31153218483
2265,175572.7340467471
2266,322645.83172562986
2267,371176.63669814874
2268,418689.5100160172
2269,151265.4074467077
2270,190757.5059010596
2271,216236.6922361473
2272,191763.3524267851
2273,164163.94032307828
2274,183717.6808992612
2275,157370.09187740844
2276,199759.89469875608
2277,185541.6773060615
2278,148196.05425357286
2279,128085.03558717141
2280,117425.6386961041
2281,172232.55447802058
2282,185239.5555925059
2283,104992.50872949726
2284,114197.99205133565
2285,138630.14953018504
2286,125480.92383239005
2287,350150.17784221185
2288,275613.9698461753
2289,391271.73215786734
2290,463563.0800517994
2291,333875.0283761517
2292,485111.3777453793
2293,471741.8393465469
2294,437846.4389724475
2295,484953.11848065234
2296,290754.91790330113
2297,329383.3552770237
2298,342161.59938191087
2299,365943.8128107773
2300,339759.2829845442
2301,298671.7659441891
2302,254294.29428467588
2303,247792.18520400615
2304,245665.15688831086
2305,191522.9028978055
2306,188131.11699122138
2307,198443.0838621096
2308,230177.21444048
2309,286638.59301976237
2310,210269.73909847744
2311,196172.52226447142
2312,175453.08283493874
2313,174600.95528622027
2314,167770.60687537628
2315,176380.25477891837
2316,193351.45740866242
2317,191356.6340653345
2318,179626.518503846
2319,181484.95814094608
2320,185388.5779334305
2321,239190.4655791911
2322,173055.96391554564
2323,189033.95157933058
2324,175780.30118605745
2325,213229.3336816977
2326,174409.28683386423
2327,207761.66255283283
2328,223242.5746390869
2329,192726.80390314714
2330,180849.95871432874
2331,354942.7102569078
2332,412615.13895751303
2333,328991.2636019528
2334,262177.0172836512
2335,279442.957415551
2336,324010.263609634
2337,202999.6345821216
2338,271946.5358700413
2339,217148.7380290993
2340,396049.18139597756
2341,221349.46413801756
2342,237631.57770555475
2343,229513.89532158838
2344,220996.28365497073
2345,237416.505714771
2346,211352.1956725199
2347,203050.78207440965
2348,241902.82485235337
2349,184227.10288849153
2350,301543.77752270724
2351,261253.6026564109
2352,258747.65274293555
2353,249261.1976960467
2354,140552.8523851606
2355,142936.38526913768
2356,153616.9956823829
2357,191197.42157937857
2358,198947.94849398124
2359,133996.87010031575
2360,118295.06828958579
2361,147350.78224848126
2362,265391.94819701085
2363,138464.86217402344
2364,151048.79387709923
2365,217467.3651640618
2366,190408.32730055146
2367,219393.42257591212
2368,215530.2195916268
2369,221700.02268653866
2370,173625.80820731612
2371,170445.8843593524
2372,199371.03990814975
2373,288785.74283294345
2374,328847.52028513374
2375,253035.72005491698
2376,286856.7782315644
2377,342761.64209844655
2378,150156.00647790072
2379,202897.20471173272
2380,147908.74305834994
2381,165811.338091027
2382,205716.42967838293
2383,209867.50014839298
2384,248839.64384707887
2385,161716.8792796272
2386,134049.98738884946
2387,135962.7155986784
2388,100077.44215461292
2389,119109.67734740596
2390,153686.18598865168
2391,145581.83465670224
2392,116123.43866455747
2393,173561.8258084238
2394,146379.15305964948
2395,214314.1792750021
2396,149147.7329592022
2397,218100.30901329344
2398,130878.51325723053
2399,59272.59351010714
2400,57388.13825382435
2401,118649.85306707394
2402,139316.37363142133
2403,140607.61037212537
2404,152234.09171728112
2405,164274.42158524608
2406,142562.3628427794
2407,125867.74015715995
2408,148610.788543168
2409,121411.33950208343
2410,163762.67646751495
2411,117714.5731433479
2412,158656.67385639486
2413,132553.89280274935
2414,150546.07862987134
2415,132302.9395444602
2416,128635.29158251513
2417,138445.0676650325
2418,133785.86403619082
2419,130196.65137535123
2420,123177.05366606699
2421,147362.23685055203
2422,110206.08097761324
2423,121739.60634868822
2424,154474.3264900675
2425,199343.98877069892
2426,134857.80324178288
2427,137325.65870240828
2428,178748.3025519627
2429,115462.49992963286
2430,135182.12830550363
2431,109160.70300350004
2432,145826.73631720635
2433,147557.36909494046
2434,140622.47141236518
2435,151869.34987964862
2436,108021.23691873498
2437,107572.2207951774
2438,124515.9462212743
2439,100174.88785664801
2440,122274.41894847051
2441,91468.40672715234
2442,93511.32829715236
2443,126442.87396863461
2444,131074.96403565712
2445,87363.74603521213
2446,138769.75840246162
2447,182264.13690035773
2448,130627.77339751404
2449,112728.78080014321
2450,150177.7693474698
2451,123974.94368112818
2452,202311.99824191816
2453,93178.66957364226
2454,123570.5566357892
2455,121778.38811528878
2456,141943.57671601212
2457,137827.84073264166
2458,128141.77335684681
2459,111998.12480490888
2460,141175.27065155178
2461,124592.03566196491
2462,137696.7494004041
2463,125287.27322079288
2464,184616.53704853455
2465,143183.70871335804
2466,119859.193583217
2467,136818.34338399317
2468,82365.76647979007
2469,80059.24946629658
2470,189432.47227556875
2471,213276.49985445745
2472,164229.3804974211
2473,124732.95545744071
2474,75697.53439406179
2475,219680.6974289951
2476,119672.20075962812
2477,130224.48201793776
2478,150978.85842734855
2479,108103.83520775626
2480,158707.11986033953
2481,122619.44889850134
2482,130473.5401758147
2483,112083.04276326779
2484,125278.99110858317
2485,129231.1941274408
2486,156075.07607530462
2487,167696.18180743238
2488,162500.2995712424
2489,153233.0418448663
2490,150270.94019486554
2491,94927.55880582717
2492,192070.3702396519
2493,147262.98241474837
2494,146120.09671582963
2495,88883.06995308898
2496,242435.37438941712
2497,151159.65645493512
2498,112744.22489845435
2499,91630.2166793218
2500,125947.55522901178
2501,139536.77750965804
2502,147560.05766599657
2503,95772.51594703294
2504,180809.4962438932
2505,225432.11936209523
2506,254617.97977052585
2507,285843.6950304355
2508,254139.26450331925
2509,218415.99517644363
2510,217384.573226188
2511,175201.70567433903
2512,211265.23519023482
2513,220873.26765254233
2514,273866.7953223945
2515,155238.06905044135
2516,174076.02835150386
2517,146478.62600301177
2518,156350.4538066669
2519,229575.55795089662
2520,213667.2677175304
2521,186415.79618413682
2522,223173.864584741
2523,118407.25786062411
2524,139306.72738027872
2525,152256.6637728367
2526,140083.8747625336
2527,116314.58539182392
2528,128819.01734401999
2529,135257.70028541813
2530,121953.35227523757
2531,256739.22495356647
2532,223233.66814314047
2533,196974.8350179156
2534,229748.93706757683
2535,306074.55280520977
2536,224006.9843860056
2537,238553.39554852172
2538,181094.9464746569
2539,189455.37944093705
2540,178890.2198436567
2541,180861.26627241672
2542,170380.59902244346
2543,122480.35527469339
2544,123775.04735978806
2545,133728.93283258658
2546,123475.63510412945
2547,135096.8597365859
2548,153104.89964936848
2549,160555.30689817204
2550,324431.9088739174
2551,140518.25270204054
2552,129876.4228109424
2553,75654.49961077493
2554,97913.8767791867
2555,118237.54838232025
2556,99314.27462144227
2557,106886.75215839896
2558,159068.55824760618
2559,136262.15789012215
2560,148802.42237170538
2561,145721.76223986316
2562,140407.20893343515
2563,148203.6927422136
2564,210186.85261733952
2565,141029.7444727943
2566,163842.51650078784
2567,141535.90101737535
2568,206812.51193636883
2569,221387.24924438825
2570,115290.91844935002
2571,191714.0031835336
2572,142226.15189850205
2573,218105.39611767363
2574,289919.3105896051
2575,131294.90937802024
2576,121634.03985382339
2577,150243.6234452048
2578,80221.51986200768
2579,61405.60836560178
2580,100225.29466143592
2581,99746.77679911249
2582,100724.14151655915
2583,283625.61162980186
2584,176791.66464118447
2585,185716.71442146113
2586,215605.21602000104
2587,197326.0525704613
2588,146356.14105962001
2589,150532.66930343775
2590,200747.9796491348
2591,217582.79106142916
2592,215712.25664199897
2593,255181.0567382522
2594,180695.87489570567
2595,201824.96986472866
2596,297677.0488993004
2597,182645.28184636313
2598,289893.718688037
2599,306863.39910752664
2600,153903.9206196529
2601,148689.57188493828
2602,83585.46662858222
2603,94127.86236734776
2604,89720.37896727283
2605,78666.60166623756
2606,149301.30494139055
2607,214230.93110100413
2608,197156.91701455167
2609,169978.483706675
2610,110055.63408776854
2611,116502.49513401561
2612,160681.6131758056
2613,130665.94515013117
2614,126521.98422631105
2615,158875.4941221287
2616,144015.57286487438
2617,178952.34074028835
2618,198585.3982934133
2619,197461.50215193498
2620,190955.97999910326
2621,177002.75122312366
2622,184248.0365625787
2623,247395.2993591527
2624,319327.22838548734
2625,301431.0614797165
2626,177911.40214248406
2627,163943.03835165795
2628,528133.4998406185
2629,526787.8971391757
2630,372052.607246141
2631,491294.10556512786
2632,457402.57426881714
2633,329405.31395843695
2634,430300.65864979825
2635,160636.2742946332
2636,177036.63679232664
2637,176917.59074805284
2638,260283.60408014708
2639,188383.96095019294
2640,158506.1964289762
2641,107577.22766242064
2642,191270.06605013067
2643,101428.30692969575
2644,121332.90505059384
2645,107796.28279412429
2646,95340.86196244234
2647,103717.23902632923
2648,144491.54455533726
2649,144121.60723768538
2650,136400.8819653629
2651,141333.34982150054
2652,412978.70061844226
2653,250302.55297030052
2654,256833.8973761999
2655,400716.10863561206
2656,309042.36504022183
2657,347055.25644148316
2658,308550.1184611891
2659,299399.3419872406
2660,358387.7057514375
2661,341238.147434391
2662,354992.0030559716
2663,273360.2078554643
2664,274993.512447422
2665,338400.0035885558
2666,288739.2828330564
2667,167204.71792962748
2668,175146.72788538042
2669,184883.72841980157
2670,272598.54480257304
2671,183077.85257124726
2672,192485.2255851933
2673,205128.84804837615
2674,197218.18106778123
2675,171894.63481724614
2676,188881.49938575437
2677,194962.2586009833
2678,248474.33677840536
2679,273241.64160039055
2680,285284.544438878
2681,416154.6526654778
2682,312143.77284580807
2683,556807.2104068325
2684,318001.29087494925
2685,331618.1022894859
2686,254473.80407943804
2687,336287.58557268267
2688,213454.98197166872
2689,203932.41710761786
2690,445137.24614151445
2691,192705.95310867924
2692,135130.838223324
2693,197965.67808049486
2694,136338.78901801616
2695,194849.48756596557
2696,186389.20117342
2697,193884.84937384614
2698,187421.46682726056
2699,173146.473285027
2700,156190.69301532448
2701,148082.61034201202
2702,112502.92245009604
2703,119027.98960114404
2704,138986.26207984224
2705,120497.95705666015
2706,112736.80355753616
2707,123693.61321260121
2708,136222.19554367926
2709,105157.97185218641
2710,129093.26871086481
2711,293338.6351094205
2712,389421.77328720014
2713,169371.23268088102
2714,151981.3385243356
2715,172134.34980932972
2716,143897.934217518
2717,183504.08522492554
2718,219214.190687561
2719,162292.37148923322
2720,175457.09774936608
2721,136779.38542506855
2722,162108.6374874343
2723,137624.54768876088
2724,129713.3368164013
2725,132492.47780084398
2726,148944.08317906823
2727,176411.27321217395
2728,179453.30933142436
2729,147227.7286859772
2730,147407.98579050155
2731,130025.64443183666
2732,133500.8262785022
2733,161640.4658832224
2734,153443.43557783906
2735,141302.54769193832
